#Section 1
11.000000, 0.000000, 0.000000
11.000000, 0.004768, 1.000000
11.000000, 0.038087, 2.000000
11.000000, 0.128478, 3.000000
11.000000, 0.304580, 4.000000
11.000000, 0.595003, 5.000000
11.000000, 1.028001, 6.000000
11.000000, 1.632422, 7.000000
11.000000, 2.436638, 8.000000
11.000000, 3.469437, 9.000000
11.000000, 4.758835, 10.000000
11.000000, 6.333918, 11.000000
11.000000, 8.222938, 12.000000
11.000000, 10.454029, 13.000000
11.000000, 13.056458, 14.000000
11.000000, 16.057938, 15.000000
#Section 12
12.000000, 0.000000, 0.000000
12.000000, 0.004768, 1.000000
12.000000, 0.038087, 2.000000
12.000000, 0.128478, 3.000000
12.000000, 0.304580, 4.000000
12.000000, 0.595003, 5.000000
12.000000, 1.028001, 6.000000
12.000000, 1.632422, 7.000000
12.000000, 2.436638, 8.000000
12.000000, 3.469437, 9.000000
12.000000, 4.758835, 10.000000
12.000000, 6.333918, 11.000000
12.000000, 8.222938, 12.000000
12.000000, 10.454029, 13.000000
12.000000, 13.056458, 14.000000
12.000000, 16.057938, 15.000000
#Section 13
13.000000, 0.000000, 0.000000
13.000000, 0.004768, 1.000000
13.000000, 0.038087, 2.000000
13.000000, 0.128478, 3.000000
13.000000, 0.304580, 4.000000
13.000000, 0.595003, 5.000000
13.000000, 1.028001, 6.000000
13.000000, 1.632422, 7.000000
13.000000, 2.436638, 8.000000
13.000000, 3.469437, 9.000000
13.000000, 4.758835, 10.000000
13.000000, 6.333918, 11.000000
13.000000, 8.222938, 12.000000
13.000000, 10.454029, 13.000000
13.000000, 13.056458, 14.000000
13.000000, 16.057938, 15.000000
#Section 14
14.000000, 0.000000, 0.000000
14.000000, 0.004768, 1.000000
14.000000, 0.038087, 2.000000
14.000000, 0.128478, 3.000000
14.000000, 0.304580, 4.000000
14.000000, 0.595003, 5.000000
14.000000, 1.028001, 6.000000
14.000000, 1.632422, 7.000000
14.000000, 2.436638, 8.000000
14.000000, 3.469437, 9.000000
14.000000, 4.758835, 10.000000
14.000000, 6.333918, 11.000000
14.000000, 8.222938, 12.000000
14.000000, 10.454029, 13.000000
14.000000, 13.056458, 14.000000
14.000000, 16.057938, 15.000000
#Section 15
15.000000, 0.000000, 0.000000
15.000000, 0.004768, 1.000000
15.000000, 0.038087, 2.000000
15.000000, 0.128478, 3.000000
15.000000, 0.304580, 4.000000
15.000000, 0.595003, 5.000000
15.000000, 1.028001, 6.000000
15.000000, 1.632422, 7.000000
15.000000, 2.436638, 8.000000
15.000000, 3.469437, 9.000000
15.000000, 4.758835, 10.000000
15.000000, 6.333918, 11.000000
15.000000, 8.222938, 12.000000
15.000000, 10.454029, 13.000000
15.000000, 13.056458, 14.000000
15.000000, 16.057938, 15.000000
#Section 16
16.000000, 0.000000, 0.000000
16.000000, 0.004768, 1.000000
16.000000, 0.038087, 2.000000
16.000000, 0.128478, 3.000000
16.000000, 0.304580, 4.000000
16.000000, 0.595003, 5.000000
16.000000, 1.028001, 6.000000
16.000000, 1.632422, 7.000000
16.000000, 2.436638, 8.000000
16.000000, 3.469437, 9.000000
16.000000, 4.758835, 10.000000
16.000000, 6.333918, 11.000000
16.000000, 8.222938, 12.000000
16.000000, 10.454029, 13.000000
16.000000, 13.056458, 14.000000
16.000000, 16.057938, 15.000000
#Section 17
17.000000, 0.000000, 0.000000
17.000000, 0.004768, 1.000000
17.000000, 0.038087, 2.000000
17.000000, 0.128478, 3.000000
17.000000, 0.304580, 4.000000
17.000000, 0.595003, 5.000000
17.000000, 1.028001, 6.000000
17.000000, 1.632422, 7.000000
17.000000, 2.436638, 8.000000
17.000000, 3.469437, 9.000000
17.000000, 4.758835, 10.000000
17.000000, 6.333918, 11.000000
17.000000, 8.222938, 12.000000
17.000000, 10.454029, 13.000000
17.000000, 13.056458, 14.000000
17.000000, 16.057938, 15.000000
#Section 18
18.000000, 0.000000, 0.000000
